#Wavelength (Angstroms)	fnu ergs/s/cm^2/Hz
#redshifted
4392	3.68592568438053e-28
4393.5	3.67609264687292e-28
4395	3.66624359892828e-28
4396.5	3.66895981848971e-28
4398	3.67167718322464e-28
4399.5	3.67439569328202e-28
4401	3.67711534881077e-28
4402.5	3.67983614995982e-28
4404	3.68255809687811e-28
4405.5	3.68528118971456e-28
4407	3.6880054286181e-28
4408.5	3.69073081373766e-28
4410	3.69345734522217e-28
4411.5	3.69618502322057e-28
4413	3.69891384788178e-28
4414.5	3.70164381935473e-28
4416	3.70437493778836e-28
4417.5	3.70710720333158e-28
4419	3.70984061613335e-28
4420.5	3.71257517634257e-28
4422	3.71531088410819e-28
4423.5	3.71804773957913e-28
4425	3.72078574290433e-28
4426.5	3.72430790339806e-28
4428	3.7278322735713e-28
4429.5	3.73135885411246e-28
4431	3.73488764570996e-28
4432.5	3.73841864905221e-28
4434	3.74195186482762e-28
4435.5	3.74548729372463e-28
4437	3.74902493643163e-28
4438.5	3.75256479363705e-28
4440	3.75610686602929e-28
4441.5	3.75965115429678e-28
4443	3.76319765912793e-28
4444.5	3.76674638121116e-28
4446	3.77029732123488e-28
4447.5	3.77385047988751e-28
4449	3.77740585785746e-28
4450.5	3.78096345583314e-28
4452	3.78452327450299e-28
4453.5	3.7880853145554e-28
4455	3.79164957667879e-28
4456.5	3.79223355373151e-28
4458	3.79281573806271e-28
4459.5	3.79339612833347e-28
4461	3.79397472320487e-28
4462.5	3.79455152133797e-28
4464	3.79512652139384e-28
4465.5	3.79569972203356e-28
4467	3.79627112191819e-28
4468.5	3.79684071970881e-28
4470	3.79740851406649e-28
4471.5	3.7979745036523e-28
4473	3.79853868712731e-28
4474.5	3.79910106315259e-28
4476	3.79966163038921e-28
4477.5	3.80022038749825e-28
4479	3.80077733314077e-28
4480.5	3.80133246597785e-28
4482	3.80188578467054e-28
4483.5	3.80243728787995e-28
4485	3.80298697426712e-28
4486.5	3.79531259872507e-28
4488	3.78762540586513e-28
4489.5	3.77992538883384e-28
4491	3.77221254077772e-28
4492.5	3.76448685484332e-28
4494	3.75674832417717e-28
4495.5	3.74899694192581e-28
4497	3.74123270123579e-28
4498.5	3.73345559525363e-28
4500	3.72566561712588e-28
4501.5	3.71786275999906e-28
4503	3.71004701701972e-28
4504.5	3.70221838133441e-28
4506	3.69437684608964e-28
4507.5	3.68652240443197e-28
4509	3.67865504950793e-28
4510.5	3.67077477446405e-28
4512	3.66288157244689e-28
4513.5	3.65497543660296e-28
4515	3.64705636007881e-28
4516.5	3.62721163652271e-28
4518	3.60733813037925e-28
4519.5	3.58743582691112e-28
4521	3.56750471138098e-28
4522.5	3.54754476905148e-28
4524	3.52755598518527e-28
4525.5	3.50753834504503e-28
4527	3.48749183389339e-28
4528.5	3.46741643699305e-28
4530	3.44731213960663e-28
4531.5	3.42717892699681e-28
4533	3.40701678442624e-28
4534.5	3.38682569715758e-28
4536	3.36660565045351e-28
4537.5	3.38184992753229e-28
4539	3.39711215674509e-28
4540.5	3.41239234662727e-28
4542	3.42769050571418e-28
4543.5	3.44300664254119e-28
4545	3.45834076564367e-28
4546.5	3.47369288355697e-28
4548	3.48906300481647e-28
4549.5	3.50445113795751e-28
4551	3.51985729151547e-28
4552.5	3.51726009507589e-28
4554	3.5146571808055e-28
4555.5	3.51204854550092e-28
4557	3.50943418595874e-28
4558.5	3.50681409897559e-28
4560	3.50418828134809e-28
4561.5	3.50155672987283e-28
4563	3.49891944134645e-28
4564.5	3.49627641256554e-28
4566	3.49362764032672e-28
4567.5	3.4909731214266e-28
4569	3.4883128526618e-28
4570.5	3.48564683082893e-28
4572	3.4829750527246e-28
4573.5	3.48029751514541e-28
4575	3.477614214888e-28
4576.5	3.45584064903017e-28
4578	3.43403628933832e-28
4579.5	3.41220112030787e-28
4581	3.39033512643423e-28
4582.5	3.36843829221281e-28
4584	3.34651060213901e-28
4585.5	3.32455204070824e-28
4587	3.30256259241592e-28
4588.5	3.28054224175744e-28
4590	3.25849097322823e-28
4591.5	3.23640877132368e-28
4593	3.21429562053921e-28
4594.5	3.19215150537022e-28
4596	3.16997641031212e-28
4597.5	3.14777031986034e-28
4599	3.12553321851025e-28
4600.5	3.10326509075729e-28
4602	3.08096592109685e-28
4603.5	3.05863569402435e-28
4605	3.0362743940352e-28
4606.5	3.02981207487931e-28
4608	3.02333940420773e-28
4609.5	3.01685637665052e-28
4611	3.01036298683775e-28
4612.5	3.0038592293995e-28
4614	2.99734509896582e-28
4615.5	2.99082059016681e-28
4617	2.98428569763251e-28
4618.5	2.97774041599302e-28
4620	2.97118473987839e-28
4621.5	2.9646186639187e-28
4623	2.95804218274402e-28
4624.5	2.95145529098443e-28
4626	2.94485798326998e-28
4627.5	2.93825025423075e-28
4629	2.93163209849682e-28
4630.5	2.92500351069826e-28
4632	2.91836448546512e-28
4633.5	2.91171501742749e-28
4635	2.90505510121544e-28
4636.5	2.90396127895779e-28
4638	2.90286421544947e-28
4639.5	2.90176390882258e-28
4641	2.90066035720922e-28
4642.5	2.89955355874146e-28
4644	2.8984435115514e-28
4645.5	2.89733021377113e-28
4647	2.89621366353275e-28
4648.5	2.89509385896834e-28
4650	2.89397079821e-28
4651.5	2.89284447938981e-28
4653	2.89171490063987e-28
4654.5	2.89058206009227e-28
4656	2.8894459558791e-28
4657.5	2.88830658613245e-28
4659	2.88716394898442e-28
4660.5	2.88601804256709e-28
4662	2.88486886501254e-28
4663.5	2.88371641445289e-28
4665	2.88256068902021e-28
4666.5	2.89669015811947e-28
4668	2.91083600907719e-28
4669.5	2.92499824950341e-28
4671	2.93917688700821e-28
4672.5	2.95337192920163e-28
4674	2.96758338369375e-28
4675.5	2.98181125809463e-28
4677	2.99605556001431e-28
4678.5	3.01031629706287e-28
4680	3.02459347685035e-28
4681.5	3.03888710698684e-28
4683	3.05319719508236e-28
4684.5	3.06752374874701e-28
4686	3.08186677559083e-28
4687.5	3.09622628322389e-28
4689	3.11060227925624e-28
4690.5	3.12499477129794e-28
4692	3.13940376695906e-28
4693.5	3.15382927384965e-28
4695	3.16827129957977e-28
4696.5	3.1794726498463e-28
4698	3.19068637227908e-28
4699.5	3.2019124724946e-28
4701	3.21315095610936e-28
4702.5	3.22440182873985e-28
4704	3.23566509600259e-28
4705.5	3.24694076351406e-28
4707	3.25822883689077e-28
4708.5	3.2695293217492e-28
4710	3.28084222370587e-28
4711.5	3.29216754837726e-28
4713	3.30350530137988e-28
4714.5	3.31485548833022e-28
4716	3.32621811484478e-28
4717.5	3.33759318654006e-28
4719	3.34898070903256e-28
4720.5	3.36038068793877e-28
4722	3.3717931288752e-28
4723.5	3.38321803745834e-28
4725	3.39465541930468e-28
4726.5	3.40078565112602e-28
4728	3.40692161343147e-28
4729.5	3.41306330862287e-28
4731	3.41921073910205e-28
4732.5	3.42536390727085e-28
4734	3.43152281553109e-28
4735.5	3.43768746628462e-28
4737	3.44385786193325e-28
4738.5	3.45003400487884e-28
4740	3.4562158975232e-28
4741.5	3.46240354226817e-28
4743	3.46859694151558e-28
4744.5	3.47479609766728e-28
4746	3.48100101312507e-28
4747.5	3.48721169029081e-28
4749	3.49342813156632e-28
4750.5	3.49965033935344e-28
4752	3.505878316054e-28
4753.5	3.51211206406983e-28
4755	3.51835158580276e-28
4756.5	3.52100461148399e-28
4758	3.5236588835654e-28
4759.5	3.5263144023053e-28
4761	3.528971167962e-28
4762.5	3.53162918079382e-28
4764	3.53428844105905e-28
4765.5	3.53694894901602e-28
4767	3.53961070492303e-28
4768.5	3.54227370903839e-28
4770	3.54493796162042e-28
4771.5	3.54760346292741e-28
4773	3.55027021321769e-28
4774.5	3.55293821274957e-28
4776	3.55560746178135e-28
4777.5	3.55827796057134e-28
4779	3.56094970937786e-28
4780.5	3.5636227084592e-28
4782	3.5662969580737e-28
4783.5	3.56897245847965e-28
4785	3.57164920993537e-28
4786.5	3.56870736515535e-28
4788	3.56575972621545e-28
4789.5	3.56280629006251e-28
4791	3.55984705364337e-28
4792.5	3.55688201390483e-28
4794	3.55391116779375e-28
4795.5	3.55093451225696e-28
4797	3.54795204424126e-28
4798.5	3.54496376069351e-28
4800	3.54196965856053e-28
4801.5	3.53896973478914e-28
4803	3.53596398632618e-28
4804.5	3.53295241011849e-28
4806	3.52993500311288e-28
4807.5	3.52691176225619e-28
4809	3.52388268449524e-28
4810.5	3.52084776677689e-28
4812	3.51780700604794e-28
4813.5	3.51476039925522e-28
4815	3.51170794334558e-28
4816.5	3.51087437300177e-28
4818	3.51003771926173e-28
4819.5	3.50919798036694e-28
4821	3.50835515455887e-28
4822.5	3.50750924007898e-28
4824	3.50666023516875e-28
4825.5	3.50580813806966e-28
4827	3.50495294702316e-28
4828.5	3.50409466027074e-28
4830	3.50323327605386e-28
4831.5	3.50236879261401e-28
4833	3.50150120819263e-28
4834.5	3.50063052103121e-28
4836	3.49975672937122e-28
4837.5	3.49887983145414e-28
4839	3.49799982552142e-28
4840.5	3.49711670981456e-28
4842	3.496230482575e-28
4843.5	3.49534114204423e-28
4845	3.49444868646372e-28
4846.5	3.49134215036386e-28
4848	3.4882297580855e-28
4849.5	3.48511150659935e-28
4851	3.48198739287615e-28
4852.5	3.4788574138866e-28
4854	3.47572156660144e-28
4855.5	3.47257984799139e-28
4857	3.46943225502718e-28
4858.5	3.46627878467953e-28
4860	3.46311943391917e-28
4861.5	3.45995419971682e-28
4863	3.45678307904321e-28
4864.5	3.45360606886905e-28
4866	3.45042316616509e-28
4867.5	3.44723436790203e-28
4869	3.44403967105061e-28
4870.5	3.44083907258155e-28
4872	3.43763256946557e-28
4873.5	3.4344201586734e-28
4875	3.43120183717577e-28
4876.5	3.44068133568163e-28
4878	3.45017055038266e-28
4879.5	3.45966948546142e-28
4881	3.46917814510055e-28
4882.5	3.47869653348264e-28
4884	3.48822465479032e-28
4885.5	3.49776251320617e-28
4887	3.50731011291282e-28
4888.5	3.51686745809288e-28
4890	3.52643455292893e-28
4891.5	3.5360114016036e-28
4893	3.54559800829951e-28
4894.5	3.55519437719924e-28
4896	3.56480051248541e-28
4897.5	3.57441641834063e-28
4899	3.58404209894751e-28
4900.5	3.59367755848866e-28
4902	3.60332280114667e-28
4903.5	3.61297783110418e-28
4905	3.62264265254376e-28
4906.5	3.62472129424645e-28
4908	3.62680044550417e-28
4909.5	3.62888010623987e-28
4911	3.63096027637652e-28
4912.5	3.63304095583708e-28
4914	3.63512214454451e-28
4915.5	3.63720384242176e-28
4917	3.6392860493918e-28
4918.5	3.64136876537759e-28
4920	3.64345199030209e-28
4921.5	3.64553572408826e-28
4923	3.64761996665905e-28
4924.5	3.64970471793743e-28
4926	3.65178997784636e-28
4927.5	3.6538757463088e-28
4929	3.65596202324771e-28
4930.5	3.65804880858604e-28
4932	3.66013610224676e-28
4933.5	3.66222390415284e-28
4935	3.66431221422722e-28
4936.5	3.65908074327416e-28
4938	3.65384088164035e-28
4939.5	3.64859262519347e-28
4941	3.64333596980115e-28
4942.5	3.63807091133105e-28
4944	3.63279744565082e-28
4945.5	3.62751556862818e-28
4947	3.62222527613093e-28
4948.5	3.6169265640275e-28
4950	3.61161942818865e-28
4951.5	3.60630386449416e-28
4953	3.6009798688559e-28
4954.5	3.59564743729363e-28
4956	3.59030656616724e-28
4957.5	3.584957252843e-28
4959	3.57959949747644e-28
4960.5	3.57423330745586e-28
4962	3.56885870768246e-28
4963.5	3.56347576256145e-28
4965	3.55808461925556e-28
4966.5	3.56723630155857e-28
4968	3.57639826758911e-28
4969.5	3.58557158208715e-28
4971	3.59475798602613e-28
4972.5	3.60396008387e-28
4974	3.6131813925016e-28
4975.5	3.62242609741923e-28
4977	3.63169837106735e-28
4978.5	3.64100120727045e-28
4980	3.65033492441811e-28
4981.5	3.6596957383435e-28
4983	3.66907498882973e-28
4984.5	3.67845958277574e-28
4986	3.68783391207406e-28
4987.5	3.69718297256636e-28
4989	3.70649586103348e-28
4990.5	3.71576853522494e-28
4992	3.72500487642379e-28
4993.5	3.73421567077358e-28
4995	3.74341587742793e-28
4996.5	3.72130509522734e-28
4998	3.69917493439213e-28
4999.5	3.67703415233632e-28
5001	3.65488662542148e-28
5002.5	3.63273210137255e-28
5004	3.61056761876883e-28
5005.5	3.58838900749516e-28
5007	3.56619206402181e-28
5008.5	3.5439732436744e-28
5010	3.52172991260218e-28
5011.5	3.4994603034906e-28
5013	3.47716332991806e-28
5014.5	3.45483837351143e-28
5016	3.43248510483996e-28
5017.5	3.47781349852561e-28
5019	3.52319431103303e-28
5020.5	3.56862753596564e-28
5022	3.61411318476637e-28
5023.5	3.65965127625699e-28
5025	3.70524183210909e-28
5026.5	3.7508848750239e-28
5028	3.7965804280512e-28
5029.5	3.84232851435142e-28
5031	3.88812915711802e-28
5032.5	3.89051708102576e-28
5034	3.89290577856628e-28
5035.5	3.89529524977623e-28
5037	3.89768549469237e-28
5038.5	3.90007651335154e-28
5040	3.90246830579054e-28
5041.5	3.90486087204619e-28
5043	3.90725421215533e-28
5044.5	3.90964832615475e-28
5046	3.9120432140813e-28
5047.5	3.91443887597178e-28
5049	3.91683531186302e-28
5050.5	3.91923252179184e-28
5052	3.92163050579506e-28
5053.5	3.92402926390949e-28
5055	3.92642879617197e-28
5056.5	3.91825079876141e-28
5058	3.91006102158514e-28
5059.5	3.90185945909463e-28
5061	3.89364610574137e-28
5062.5	3.88542095597685e-28
5064	3.87718400425252e-28
5065.5	3.86893524501988e-28
5067	3.8606746727304e-28
5068.5	3.85240228183556e-28
5070	3.84411806678683e-28
5071.5	3.83582202203569e-28
5073	3.82751414203364e-28
5074.5	3.81919442123214e-28
5076	3.81086285408267e-28
5077.5	3.80251943503671e-28
5079	3.79416415854573e-28
5080.5	3.78579701906123e-28
5082	3.77741801103466e-28
5083.5	3.76902712891752e-28
5085	3.76062436716128e-28
5086.5	3.7566682974209e-28
5088	3.75270559702648e-28
5089.5	3.74873626275596e-28
5091	3.74476029138727e-28
5092.5	3.7407776796983e-28
5094	3.736788424467e-28
5095.5	3.73279252247125e-28
5097	3.72878997048901e-28
5098.5	3.72478076529817e-28
5100	3.72076490367666e-28
5101.5	3.71674238240241e-28
5103	3.71271319825331e-28
5104.5	3.70867734800731e-28
5106	3.70463482844231e-28
5107.5	3.70058563633624e-28
5109	3.696529768467e-28
5110.5	3.69246722161253e-28
5112	3.68839799255074e-28
5113.5	3.68432207805955e-28
5115	3.68023947491688e-28
5116.5	3.67215413784642e-28
5118	3.66405741892826e-28
5119.5	3.65594931287961e-28
5121	3.64782981441767e-28
5122.5	3.63969891825965e-28
5124	3.63155661912275e-28
5125.5	3.62340291172418e-28
5127	3.61523779078114e-28
5128.5	3.60706125101084e-28
5130	3.59887328713047e-28
5131.5	3.59067389385725e-28
5133	3.58246306590837e-28
5134.5	3.57424079800105e-28
5136	3.56600708485248e-28
5137.5	3.55776192117987e-28
5139	3.54950530170043e-28
5140.5	3.54123722113136e-28
5142	3.53295767418986e-28
5143.5	3.52466665559313e-28
5145	3.51636416005839e-28
5146.5	3.51506973080999e-28
5148	3.51377199892708e-28
5149.5	3.51247096270467e-28
5151	3.51116662043781e-28
5152.5	3.50985897042153e-28
5154	3.50854801095084e-28
5155.5	3.50723374032077e-28
5157	3.50591615682638e-28
5158.5	3.50459525876266e-28
5160	3.50327104442465e-28
5161.5	3.50194351210739e-28
5163	3.5006126601059e-28
5164.5	3.49927848671521e-28
5166	3.49794099023034e-28
5167.5	3.49660016894634e-28
5169	3.49525602115821e-28
5170.5	3.493908545161e-28
5172	3.49255773924973e-28
5173.5	3.49120360171944e-28
5175	3.48984613086513e-28
5176.5	3.50037397228726e-28
5178	3.51091225891668e-28
5179.5	3.52146099503796e-28
5181	3.53202018493568e-28
5182.5	3.54258983289439e-28
5184	3.55316994319869e-28
5185.5	3.56376052013314e-28
5187	3.57436156798231e-28
5188.5	3.58497309103078e-28
5190	3.59559509356312e-28
5191.5	3.6062275798639e-28
5193	3.6168705542177e-28
5194.5	3.62752402090908e-28
5196	3.63818798422263e-28
5197.5	3.64886244844291e-28
5199	3.65954741785449e-28
5200.5	3.67024289674195e-28
5202	3.68094888938986e-28
5203.5	3.69166540008279e-28
5205	3.70239243310532e-28
5206.5	3.70029617290465e-28
5208	3.69819565170581e-28
5209.5	3.69609086740191e-28
5211	3.69398181788612e-28
5212.5	3.69186850105158e-28
5214	3.68975091479142e-28
5215.5	3.68762905699881e-28
5217	3.68550292556686e-28
5218.5	3.68337251838873e-28
5220	3.68123783335758e-28
5221.5	3.67909886836653e-28
5223	3.67695562130874e-28
5224.5	3.67480809007734e-28
5226	3.67265627256547e-28
5227.5	3.6705001666663e-28
5229	3.66833977027295e-28
5230.5	3.66617508127858e-28
5232	3.66400609757632e-28
5233.5	3.66183281705931e-28
5235	3.65965523762072e-28
5236.5	3.66682880161775e-28
5238	3.67400878351575e-28
5239.5	3.68119518581376e-28
5241	3.68838801101084e-28
5242.5	3.69558726160606e-28
5244	3.70279294009848e-28
5245.5	3.71000504898715e-28
5247	3.71722359077114e-28
5248.5	3.7244485679495e-28
5250	3.73167998302129e-28
5251.5	3.73891783848557e-28
5253	3.7461621368414e-28
5254.5	3.75341288058784e-28
5256	3.76067007222395e-28
5257.5	3.76793371424879e-28
5259	3.77520380916142e-28
5260.5	3.7824803594609e-28
5262	3.78976336764629e-28
5263.5	3.79705283621665e-28
5265	3.80434876767103e-28
5266.5	3.79614183527508e-28
5268	3.78792369882976e-28
5269.5	3.77969435328521e-28
5271	3.77145379359161e-28
5272.5	3.76320201469916e-28
5274	3.75493901155803e-28
5275.5	3.74666477911838e-28
5277	3.73837931233041e-28
5278.5	3.7300826061443e-28
5280	3.7217746555102e-28
5281.5	3.71345545537831e-28
5283	3.70512500069881e-28
5284.5	3.69678328642186e-28
5286	3.68843030749765e-28
5287.5	3.68006605887637e-28
5289	3.67169053550818e-28
5290.5	3.66330373234325e-28
5292	3.65490564433178e-28
5293.5	3.64649626642394e-28
5295	3.6380755935699e-28
5296.5	3.63762235995243e-28
5298	3.6371668610728e-28
5299.5	3.63670909572083e-28
5301	3.63624906268632e-28
5302.5	3.63578676075911e-28
5304	3.635322188729e-28
5305.5	3.63485534538581e-28
5307	3.63438622951934e-28
5308.5	3.63391483991942e-28
5310	3.63344117537586e-28
5311.5	3.63296523467847e-28
5313	3.63248701661706e-28
5314.5	3.63200651998146e-28
5316	3.63152374356148e-28
5317.5	3.63103868614692e-28
5319	3.6305513465276e-28
5320.5	3.63006172349335e-28
5322	3.62956981583397e-28
5323.5	3.62907562233928e-28
5325	3.62857914179907e-28
5326.5	3.63328607565676e-28
5328	3.6379965848029e-28
5329.5	3.64271067050431e-28
5331	3.64742833402783e-28
5332.5	3.65214957664029e-28
5334	3.65687439960853e-28
5335.5	3.66160280419938e-28
5337	3.66633479167967e-28
5338.5	3.67107036331624e-28
5340	3.67580952037592e-28
5341.5	3.68055226412554e-28
5343	3.68529859583193e-28
5344.5	3.69004851676193e-28
5346	3.69480202818237e-28
5347.5	3.69955913136007e-28
5349	3.70431982756188e-28
5350.5	3.70908411805463e-28
5352	3.71385200410515e-28
5353.5	3.71862348698028e-28
5355	3.72339856794685e-28
5356.5	3.73070421166747e-28
5358	3.73801628694818e-28
5359.5	3.74533479624479e-28
5361	3.7526597420131e-28
5362.5	3.75999112670891e-28
5364	3.76732895278801e-28
5365.5	3.77467322270622e-28
5367	3.78202393891932e-28
5368.5	3.78938110388314e-28
5370	3.79674472005345e-28
5371.5	3.80411478988608e-28
5373	3.81149131583682e-28
5374.5	3.81887430036146e-28
5376	3.82626374591582e-28
5377.5	3.83365965495569e-28
5379	3.84106202993687e-28
5380.5	3.84847087331518e-28
5382	3.85588618754641e-28
5383.5	3.86330797508636e-28
5385	3.87073623839083e-28
5386.5	3.87157940384618e-28
5388	3.8724217066261e-28
5389.5	3.87326314611941e-28
5391	3.87410372171496e-28
5392.5	3.87494343280158e-28
5394	3.87578227876808e-28
5395.5	3.87662025900329e-28
5397	3.87745737289607e-28
5398.5	3.87829361983523e-28
5400	3.8791289992096e-28
5401.5	3.879963510408e-28
5403	3.88079715281928e-28
5404.5	3.88162992583227e-28
5406	3.8824618288358e-28
5407.5	3.88329286121868e-28
5409	3.88412302236976e-28
5410.5	3.88495231167787e-28
5412	3.88578072853183e-28
5413.5	3.88660827232047e-28
5415	3.88743494243264e-28
5416.5	3.87521593743069e-28
5418	3.86298160545894e-28
5419.5	3.85073193990367e-28
5421	3.83846693415123e-28
5422.5	3.82618658158788e-28
5424	3.81389087559998e-28
5425.5	3.80157980957379e-28
5427	3.78925337689566e-28
5428.5	3.77691157095187e-28
5430	3.76455438512873e-28
5431.5	3.75218181281258e-28
5433	3.73979384738969e-28
5434.5	3.7273904822464e-28
5436	3.714971710769e-28
5437.5	3.70253752634381e-28
5439	3.69008792235713e-28
5440.5	3.67762289219527e-28
5442	3.66514242924454e-28
5443.5	3.65264652689125e-28
5445	3.64013517852171e-28
5446.5	3.6443236312605e-28
5448	3.64851504123098e-28
5449.5	3.65270940942645e-28
5451	3.65690673684017e-28
5452.5	3.66110702446542e-28
5454	3.66531027329548e-28
5455.5	3.66951648432364e-28
5457	3.67372565854318e-28
5458.5	3.67793779694736e-28
5460	3.68215290052947e-28
5461.5	3.68637097028279e-28
5463	3.6905920072006e-28
5464.5	3.69481601227619e-28
5466	3.69904298650282e-28
5467.5	3.70327293087378e-28
5469	3.70750584638234e-28
5470.5	3.7117417340218e-28
5472	3.71598059478542e-28
5473.5	3.72022242966648e-28
5475	3.72446723965826e-28
5476.5	3.72079020859375e-28
5478	3.71710747108509e-28
5479.5	3.71341902455841e-28
5481	3.70972486643992e-28
5482.5	3.70602499415576e-28
5484	3.7023194051321e-28
5485.5	3.69860809679512e-28
5487	3.69489106657097e-28
5488.5	3.69116831188582e-28
5490	3.68743983016585e-28
5491.5	3.68370561883721e-28
5493	3.67996567532606e-28
5494.5	3.6762199970586e-28
5496	3.67246858146097e-28
5497.5	3.66871142595934e-28
5499	3.66494852797987e-28
5500.5	3.66117988494875e-28
5502	3.65740549429213e-28
5503.5	3.65362535343617e-28
5505	3.64983945980705e-28
5506.5	3.63843011842642e-28
5508	3.62700671759408e-28
5509.5	3.61556925134461e-28
5511	3.60411771371255e-28
5512.5	3.59265209873246e-28
5514	3.58117240043888e-28
5515.5	3.5696786128664e-28
5517	3.55817073004956e-28
5518.5	3.5466487460229e-28
5520	3.535112654821e-28
5521.5	3.52356245047841e-28
5523	3.51199812702968e-28
5524.5	3.50041967850938e-28
